system_id,system_short,system,module_id,module,gene,w_g,role,confidence,w_g_source,anchor,evidence,citation,review_flag
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,EGR3,1,readout,medium,rule,FALSE,IEG class: activity-induced zinc-finger TF of the EGR family,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,EGR4,1,readout,low,rule,FALSE,IEG class: activity-induced zinc-finger TF; least characterised EGR paralog,,low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,FOS,1,readout,high,literature,TRUE,"anchor for the activity-dependent arm: c-fos induced via SRF/SRE binding after plasticity stimuli | TRRUST chain (FOS activation CREM (w_g -1)) inverts here because the path runs through the system negative feedback; chain discarded, anchor definition holds",PMID 16903857,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,FOSB,1,readout,medium,rule,FALSE,IEG class: activity-induced AP-1 component paralogous to FOS,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,JUN,1,readout,low,literature,FALSE,activity-induced AP-1 partner (junB/c-jun induced with c-fos); caveat JNK-cJun also drives injury/apoptosis,PMID 16903857,low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,NPAS4,1,driver,medium,rule,FALSE,IEG class: activity-dependent bHLH-PAS TF that drives Bdnf transcription and synapse remodelling,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,NR4A1,1,readout,medium,literature,FALSE,activity-induced IEG nuclear receptor (nr4a1 induced with c-fos/junB/egr1 by plasticity stimuli),PMID 16903857,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.2,Immediate-early genes,NR4A3,1,readout,low,rule,FALSE,IEG class: NR4A-family activity-induced nuclear receptor; OmniPath NR4A1->NR4A3 stimulation ce=2,,low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.3,CREB/CREM coactivator-dependent transcription,CREM,-1,feedback,medium,trrust,FALSE,consensus-inhibits CREB1; ICER isoform is the inducible CRE repressor; caveat CREMtau isoform activates | confirmed by TRRUST: CREM repression FOS (w_g +1),omnipath CREM-|CREB1 ce=4 (Cui2007;Wang;CA1;HPRD;BioGRID;SPIKE_LC); PMID 21757709,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.3,CREB/CREM coactivator-dependent transcription,CRTC1,1,driver,medium,literature,FALSE,neuronal CREB coactivator; CRTC1 loss lowers CREB/BDNF-dependent plasticity signalling,PMID 35242012,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.3,CREB/CREM coactivator-dependent transcription,CRTC2,1,driver,medium,omnipath,FALSE,"consensus-stimulates CREB1, the effector of this module",omnipath CRTC2->CREB1 ce=3 (SIGNOR;HuRI;SPIKE;SPIKE_LC),
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,CPLX1,0,ambiguous,medium,literature,FALSE,complexin both clamps spontaneous fusion (-) and facilitates depolarisation-evoked release (+),PMID 23658160,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,SNAP25,1,capacity,medium,rule,FALSE,release-machinery class: core SNARE executing exocytosis of the effector (transmitter and BDNF),,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,STX1A,1,capacity,medium,rule,FALSE,release-machinery class: core t-SNARE syntaxin-1A executing exocytosis,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,SYN1,1,capacity,low,rule,FALSE,release-capacity class: synapsin tethers the reserve vesicle pool for sustained release; tethering also restrains mobilisation,,low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,SYN2,1,capacity,low,rule,FALSE,release-capacity class: synapsin-II reserve-pool tethering; same two-sided reading as SYN1,,low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,SYP,1,accessory,low,omnipath,FALSE,consensus-stimulates VAMP2; caveat Syp-null mice near-normal and SYP is used mainly as a synapse-density marker,omnipath SYP->VAMP2 ce=4 (HPRD;SIGNOR),low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,SYT1,1,capacity,medium,omnipath,FALSE,Ca sensor triggering fusion; consensus-stimulates SNAP25,omnipath SYT1->SNAP25 ce=8 (SIGNOR;HINT;HPRD;BioGRID;Wang),
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,VAMP2,1,capacity,medium,rule,FALSE,release-machinery class: core v-SNARE synaptobrevin-2 executing exocytosis,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.4,Presynaptic vesicle/terminal machinery and activity-regulated VGF,VGF,1,readout,medium,rule,FALSE,precursor-processing class: activity- and BDNF-induced neurosecretory precursor whose peptides promote plasticity,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.5,Local translation and structural plasticity,BRSK2,0,unresolved,low,unresolved,FALSE,SAD-B is redundant with SAD-A for polarity/vesicle clustering; no directional evidence on plasticity tone,PMID 30307479,unresolved_needs_evidence
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.5,Local translation and structural plasticity,CYFIP1,-1,brake,medium,literature,FALSE,CYFIP1 is a 4E-BP that represses activity-dependent translation; knockdown raises FMRP-target protein levels,PMID 18805096,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.5,Local translation and structural plasticity,EIF4E,1,driver,medium,rule,FALSE,rate-limiting class: cap-binding factor limiting initiation of plasticity-related local translation,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.5,Local translation and structural plasticity,FMR1,-1,brake,medium,literature,FALSE,FMRP inhibits translation initiation via CYFIP1-eIF4E; loss de-represses dendritic translation,PMID 18805096,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.5,Local translation and structural plasticity,MTOR,1,driver,medium,rule,FALSE,rate-limiting class: mTORC1 kinase driving cap-dependent translation and structural plasticity,,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,BDNF-AS,-1,brake,high,literature,FALSE,antisense repressor: BDNF-AS knockout raises endogenous Bdnf mRNA and protein,PMID 34377851,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,CEBPA,0,unresolved,low,unresolved,FALSE,no signed edge to BDNF/CREB1; OmniPath targets are myeloid lineage genes. A Bdnf-promoter ChIP/reporter test would settle it,,unresolved_needs_evidence
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,CEBPB,1,driver,low,omnipath,FALSE,"consensus-stimulates CREB1, the module effector upstream of Bdnf transcription",omnipath CEBPB->CREB1 ce=2 (HPRD;SIGNOR),low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,NEUROD1,1,driver,low,omnipath,FALSE,"consensus-stimulates NTRK2 (anchor); weak curation, and NEUROD1 is also a lineage bHLH TF",omnipath NEUROD1->NTRK2 ce=2 (SPIKE;SPIKE_LC),low_confidence_signed
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,SRF,1,driver,medium,trrust,FALSE,SRF binds the SRE of c-fos/junB and drives activity-dependent IEG transcription | confirmed by TRRUST: SRF activation FOS (w_g +1),PMID 16903857; PMID 10742173;9734357,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,USF1,1,driver,medium,literature,FALSE,RESOLVED KEEP_CURRENT: Database rejected but sign moves 0 to +1: USF1 drives the anchor BDNF at promoters I and IV. TRRUST's -1 chains via FMR1; the USF1-|FOSL1 edge is not the FOS anchor.,12114522; 21368041,
18,neurotrophins,Neurotrophins & activity-dependent plasticity,18.6,BDNF transcriptional regulation,USF2,1,driver,low,literature,FALSE,"RESOLVED KEEP_CURRENT: Database rejected but sign moves 0 to +1: same CRE/USF element on BDNF promoter I. Low confidence - the dominant-negative blocks both paralogues, so USF2 is not separable.",12114522; 21368041,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY1,1,synthesis,high,rule,TRUE,rule: synthesis enzyme for the effector cAMP; Ca/calmodulin-stimulated neuronal isoform,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY2,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY3,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY5,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP; Gi- and Ca-inhibited but still a cyclase,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY6,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP; Gi- and Ca-inhibited but still a cyclase,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY7,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY8,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP; Ca/calmodulin-stimulated neuronal isoform,,
19,gpcr,GPCR signalling & second messengers,19.1,Adenylyl cyclases,ADCY9,1,synthesis,high,rule,FALSE,rule: synthesis enzyme for the effector cAMP,,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNA12,0,off-axis,medium,rule,FALSE,Galpha12 couples receptors to RhoGEFs; no consistent effect on the cAMP reference axis of this system,,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNA13,0,off-axis,medium,rule,FALSE,Galpha13 couples receptors to RhoGEFs; no consistent effect on the cAMP reference axis of this system,,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNAI1,-1,transducer,high,omnipath,FALSE,consensus_inhibition GNAI1->ADCY1 ADCY5 ADCY6; Gi lowers cAMP drive,SIGNOR;Wang;SignaLink3;HPRD;KEGG-MEDICUS curation_effort=7,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNAS,1,transducer,high,omnipath,TRUE,consensus_stimulation GNAS->ADCY1 ADCY2 ADCY5 ADCY7 ADCY8 ADCY9,SIGNOR;ACSN;Wang;CA1;KEGG-MEDICUS curation_effort=7,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNB1,0,ambiguous,medium,rule,FALSE,obligate Gbeta for both Gs and Gi heterotrimers; Gbeta-gamma inhibits ADCY1 but stimulates ADCY2/4/7,,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNB3,0,ambiguous,medium,rule,FALSE,obligate Gbeta for both Gs and Gi heterotrimers; direction on cAMP depends on the cyclase isoform present,,
19,gpcr,GPCR signalling & second messengers,19.2,Heterotrimeric G protein subunits,GNG2,0,ambiguous,medium,rule,FALSE,obligate Ggamma for both Gs and Gi heterotrimers; Gbeta-gamma effect on cAMP is cyclase-isoform dependent,,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,AKAP11,0,off-axis,medium,rule,FALSE,rule: PKA anchoring protein; localises the holoenzyme without a direction of its own,,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,AKAP5,0,off-axis,medium,rule,FALSE,rule: anchoring protein that scaffolds both PKA and the opposing phosphatase calcineurin,,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,AKAP6,0,off-axis,medium,rule,FALSE,rule: anchoring protein organising a cAMP node containing both PKA and PDE4D3,,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKACA,1,driver,high,omnipath,TRUE,consensus_stimulation PRKACA->CREB1 and PRKACA->ATF1; catalytic effector kinase of the cAMP axis,SIGNOR;PhosphoSite;Reactome_ProtMapper;KEA curation_effort=25,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKACB,1,driver,medium,rule,FALSE,rule: paralogous PKA catalytic subunit; effector kinase of the cAMP axis,,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKAR1A,-1,feedback,high,omnipath,FALSE,consensus_inhibition PRKAR1A->PRKACA and PRKAR1A->PRKACB; R subunit restrains the catalytic subunit,DIP;HINT;IntAct;SIGNOR;KEGG-MEDICUS curation_effort=24,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKAR1B,-1,feedback,medium,omnipath,FALSE,consensus_inhibition PRKAR1B->PRKACA and PRKAR1B->PRKACB,HINT;IntAct;SIGNOR;Wang;KEGG-MEDICUS curation_effort=6,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKAR2A,-1,feedback,medium,omnipath,FALSE,consensus_inhibition PRKAR2A->PRKACA and PRKAR2A->PRKACB,HINT;BioGRID;SIGNOR;KEGG-MEDICUS curation_effort=7,
19,gpcr,GPCR signalling & second messengers,19.3,PKA holoenzyme and AKAP anchoring,PRKAR2B,-1,feedback,medium,omnipath,FALSE,is_inhibition PRKAR2B->PRKACA and consensus_inhibition PRKAR2B->PRKACB,DIP;HINT;IntAct;SIGNOR;KEGG-MEDICUS curation_effort=15,
19,gpcr,GPCR signalling & second messengers,19.4,Cyclic nucleotide degradation,PDE11A,-1,catabolism,medium,rule,FALSE,rule: degradation enzyme; dual-specificity phosphodiesterase hydrolyses cAMP and cGMP,,
19,gpcr,GPCR signalling & second messengers,19.4,Cyclic nucleotide degradation,PDE4A,-1,catabolism,high,rule,FALSE,rule: degradation enzyme; cAMP-specific phosphodiesterase,,
19,gpcr,GPCR signalling & second messengers,19.4,Cyclic nucleotide degradation,PDE4B,-1,catabolism,high,rule,FALSE,rule: degradation enzyme; cAMP-specific phosphodiesterase,,
19,gpcr,GPCR signalling & second messengers,19.4,Cyclic nucleotide degradation,PDE4D,-1,catabolism,high,rule,FALSE,rule: degradation enzyme; cAMP-specific phosphodiesterase,,
19,gpcr,GPCR signalling & second messengers,19.4,Cyclic nucleotide degradation,PDE8B,-1,catabolism,high,rule,FALSE,rule: degradation enzyme; high-affinity cAMP-specific phosphodiesterase,,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,ARRB1,-1,feedback,medium,omnipath,FALSE,consensus_inhibition ARRB1->ADRB2 and ARRB1 recruits PDE4D which further lowers cAMP,Cui2007;HPRD;CA1;Wang;SPIKE_LC curation_effort=2,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,ARRB2,-1,feedback,high,omnipath,FALSE,consensus_inhibition ARRB2->ADRB2 and ARRB2->ADRB1; desensitises and internalises Gs-coupled receptors,HINT;IntAct;SIGNOR;Wang;Cellinker curation_effort=12,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,GRK2,-1,feedback,medium,rule,FALSE,rule: negative-feedback desensitisation kinase; OmniPath sign unusable (is_stimulation and is_inhibition both true),,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,GRK3,-1,feedback,medium,rule,FALSE,rule: negative-feedback desensitisation kinase; no usable consensus sign in OmniPath,,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,GRK5,-1,feedback,medium,rule,FALSE,rule: negative-feedback desensitisation kinase; OmniPath calls its ADRB2 phosphorylation stimulation which is a phospho-database artefact,,
19,gpcr,GPCR signalling & second messengers,19.5,Receptor desensitisation and arrestins,GRK6,-1,feedback,medium,rule,FALSE,rule: negative-feedback desensitisation kinase; consensus_inhibition GRK6->DRD2 in SIGNOR but only curation_effort 1,,
19,gpcr,GPCR signalling & second messengers,19.6,Regulators of G protein signalling,RGS14,0,ambiguous,medium,rule,FALSE,two readings: GAP terminates G-protein flux (-1) but Galpha-i-directed GAP activity disinhibits adenylyl cyclase (+1),,
19,gpcr,GPCR signalling & second messengers,19.6,Regulators of G protein signalling,RGS16,0,ambiguous,medium,rule,FALSE,two readings: GAP terminates G-protein flux (-1) but Galpha-i-directed GAP activity disinhibits adenylyl cyclase (+1),,
19,gpcr,GPCR signalling & second messengers,19.6,Regulators of G protein signalling,RGS2,-1,feedback,medium,omnipath,FALSE,consensus_inhibition RGS2->GNAQ; RGS2 is also a direct inhibitor of adenylyl cyclase so both routes lower cAMP,Cui2007;HPRD;CA1;Wang curation_effort=3,
19,gpcr,GPCR signalling & second messengers,19.7,CRE-dependent transcription,ATF1,1,transducer,medium,omnipath,FALSE,consensus_stimulation PRKACA->ATF1; PKA-phosphorylated CRE-binding activator,SIGNOR;PhosphoSite;HPRD;iPTMnet;ProtMapper curation_effort=14,
19,gpcr,GPCR signalling & second messengers,19.7,CRE-dependent transcription,CREB1,1,driver,high,omnipath,TRUE,consensus_stimulation PRKACA->CREB1; transcriptional effector of CRE-dependent transcription,SIGNOR;PhosphoSite;Reactome_ProtMapper;Wang curation_effort=25,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,CDCA7,1,accessory,high,literature,FALSE,CDCA7-HELLS complex needed for DNMT1/UHRF1 loading on nascent DNA; ICF3 cells show pericentromeric hypomethylation,33082427;30010917,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,DNMT1,1,driver,high,rule,TRUE,rule: maintenance CpG methyltransferase - the writer that defines this system's tone,,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,DNMT3A,1,driver,high,rule,TRUE,rule: de novo CpG methyltransferase - writer of the system effector mark,,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,DNMT3B,1,driver,high,rule,TRUE,rule: de novo CpG methyltransferase - writer of the system effector mark,,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,DNMT3L,1,accessory,high,trrust,FALSE,catalytically inactive; binds H3K4me0 and recruits/activates DNMT3A2 to induce de novo DNA methylation | confirmed by TRRUST: DNMT3L repression TDG (w_g -1),17687327; PMID 20428781,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,HELLS,1,accessory,high,omnipath,FALSE,OmniPath consensus_stimulation HELLS->DNMT1 and HELLS->DNMT3L; ICF4 pericentromeric hypomethylation,SPIKE;SPIKE_LC (curation_effort 2); PMID 33082427,
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,UHRF1,1,driver,high,omnipath,TRUE,OmniPath consensus_stimulation UHRF1->DNMT1; hemimethylated-DNA reader that recruits DNMT1 to replicating chromatin,HINT;SPIKE;IntAct;Lit-BM-17;BioGRID;SPIKE_LC (curation_effort 33),
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,UHRF2,0,unresolved,low,unresolved,FALSE,UHRF1 paralogue binding 5hmC/hemimethylated DNA; whether it supports maintenance methylation is unsettled - needs a KO methylome,,unresolved_needs_evidence
20,epigenetic,Epigenetic machinery,20.1,DNA methyltransferases and cofactors,ZBTB24,1,driver,medium,literature,FALSE,coordinates with DNMT3B to control gene-body methylation and directly activates CDCA7; ICF2 pericentromeric hypomethylation,30085123;30010917,
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,GADD45A,-1,brake,low,literature,FALSE,overexpression drives global demethylation and knockdown causes hypermethylation; replication of this pathway is contested,17268471;25536520,low_confidence_signed
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,IDH1,-1,accessory,low,literature,FALSE,supplies the alpha-KG cofactor TET requires; mutant IDH 2-HG inhibits TET and hypermethylates - expression link is indirect,23507484,low_confidence_signed
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,IDH2,-1,accessory,low,literature,FALSE,supplies the alpha-KG cofactor TET requires; mutant IDH 2-HG inhibits TET and hypermethylates - expression link is indirect,23507484,low_confidence_signed
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,TDG,-1,catabolism,medium,omnipath,FALSE,OmniPath consensus_inhibition TDG->DNMT3A; excises 5fC/5caC in the TET-BER active demethylation route,SPIKE;SPIKE_LC (curation_effort 2),
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,TET1,-1,catabolism,high,rule,FALSE,rule: erasing/catabolic enzyme - oxidises 5mC to 5hmC to initiate active demethylation,,
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,TET2,-1,catabolism,high,rule,FALSE,rule: erasing/catabolic enzyme - oxidises 5mC to 5hmC to initiate active demethylation,,
20,epigenetic,Epigenetic machinery,20.2,TET/TDG active DNA demethylation and α-ketoglutarate support,TET3,-1,catabolism,high,rule,FALSE,rule: erasing/catabolic enzyme - oxidises 5mC to 5hmC to initiate active demethylation,,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,MBD1,0,transducer,high,literature,FALSE,RESOLVED SET_ZERO: Signed vs 5mC-writing tone. Both TRRUST sources are RETRACTED (30849389) and describe an MBD1-SETDB1 complex not SETDB1 gene repression; MBD1 reads 5mC and never writes it.,15327775;17066076;30849389,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,MBD2,0,transducer,medium,rule,FALSE,MeCP1/NuRD methyl-CpG reader; transduces the mark into repression rather than raising or lowering how much 5mC is written,,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,MBD3,0,off-axis,medium,rule,FALSE,rule: structural scaffold - core NuRD subunit whose mammalian MBD domain is degenerate and does not bind methyl-CpG,,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,MBD4,0,ambiguous,low,literature,FALSE,G:T mismatch glycosylase; the proposed AID/MBD4-coupled demethylation pathway was not reproducible so no direction is settled,25536520,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,MECP2,0,ambiguous,medium,omnipath,FALSE,OmniPath has MECP2 stimulating both DNMT1 and TET1; a reader whose net effect on methylation tone is not directional,SIGNOR (curation_effort 1 each),
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,ZBTB33,0,transducer,low,rule,FALSE,Kaiso: methyl-CpG-binding transcription factor; reader/transducer with no writing or erasing activity,,
20,epigenetic,Epigenetic machinery,20.3,Methyl-CpG/modified-DNA binding proteins,ZBTB38,0,transducer,low,rule,FALSE,methylated-DNA-binding zinc finger; reader/transducer with no writing or erasing activity,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,BRPF1,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,CREBBP,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,EP300,0,off-axis,medium,literature,FALSE,"RESOLVED SET_ZERO: Signed vs 5mC-writing tone. The EP300->DNMT1 edge is real (19275888) but p300 writes acetyl not 5mC; an edge onto an anchor is not a position on its axis. Framing call for PI | PI: framing: does w_g need a signed effect on the tone, or membership of the tone axis",19275888,pi_framing_choice
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC1,0,off-axis,medium,rule,FALSE,found in DNMT1 and NuRD corepressor complexes but expression has no established directional effect on 5mC level; acetylation axis,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC2,0,off-axis,high,literature,FALSE,RESOLVED SET_ZERO: Signed vs 5mC-writing tone. TRRUST's sole source (22328086) is a DNMT1 exome study; the HDAC2 edge is mis-parsed from 'DNMT1 represses by binding HDAC2'. No real edge exists.,22328086,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC3,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC4,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC5,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC6,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,HDAC9,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,KAT2B,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,KAT6A,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,KAT6B,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,SIRT1,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,SIRT2,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.4,Histone acetylation writers and erasers,SIRT6,0,off-axis,medium,rule,FALSE,histone-acetylation axis (writer or eraser of acetyl marks); no established directional effect of expression on 5mC tone,,
20,epigenetic,Epigenetic machinery,20.5,Histone methylation writers and erasers,EED,0,ambiguous,low,literature,FALSE,PRC2 core subunit; EZH2 was reported to recruit DNMTs but PRC2 targets are typically 5mC-poor - direction unsettled,16357870,
20,epigenetic,Epigenetic machinery,20.5,Histone methylation writers and erasers,EHMT1,1,accessory,medium,rule,FALSE,rule: obligate GLP/G9a heterodimer partner of EHMT2; takes the same sign as the H3K9me2 writer that stimulates DNMT3A/3B,,
20,epigenetic,Epigenetic machinery,20.5,Histone methylation writers and erasers,EHMT2,1,driver,high,omnipath,FALSE,OmniPath consensus_stimulation EHMT2->DNMT3A and EHMT2->DNMT3B; H3K9me2 writer that recruits de novo DNMTs,SPIKE;SPIKE_LC (curation_effort 4),
20,epigenetic,Epigenetic machinery,20.5,Histone methylation writers and erasers,EZH2,0,ambiguous,low,literature,FALSE,reported to recruit DNMTs to its target promoters but PRC2-marked CGIs are generally 5mC-poor; the two readings collide,16357870,
